"uid","crop_code","scenario_id","forwardsvolume","backwardsvolume","volume","ratio","numgeom","st_astext"
23001003087,23,1,980.803,0,980.803,100,1,"LINESTRING(30.558349630744466 -1.992065255391892,30.558731596380397 -2.025179685074718,30.562221561007345 -2.028150136671486,30.56279520113996 -2.032690475209748,30.564179731961723 -2.036013224683931,30.563845596214325 -2.039976704875462,30.56335206398295 -2.044012581895734,30.563652029958927 -2.048039375138147,30.564023658959552 -2.051999061789227,30.5642461347245 -2.055983559388593,30.563761395140315 -2.059955732132061,30.562585650208387 -2.063012432740412,30.561319990789457 -2.064868602618571,30.55958303709858 -2.067786651078714,30.557886816879954 -2.070978649516882,30.557486976450054 -2.072293643578466,30.5577059 -2.074856,30.559094 -2.0766157,30.55893692140649 -2.079551356944146,30.5574841 -2.0813982,30.556881748985955 -2.083786157629753,30.557973199976395 -2.088181300941812,30.55676183129537 -2.092283512201886,30.55557143524039 -2.095913227089126,30.554761179845528 -2.099771122374549,30.553810597746235 -2.103412099680767,30.553421768602306 -2.104619329264016,30.5517879748078 -2.107997865141148,30.552014007123386 -2.11200016152687,30.550946357023257 -2.115538088992501,30.550323599982754 -2.116984250550053,30.54881518706159 -2.120373944843671,30.54725101233858 -2.123754794204478,30.54780881839267 -2.128267953183818,30.55038674058628 -2.129769327961216,30.552476153657423 -2.131162824696045,30.554188045868017 -2.132873517440722,30.55575695955614 -2.136241025851325)"
23001001852,23,1,981.643,0,981.643,100,1,"LINESTRING(30.55575695955614 -2.136241025851325,30.5588873565072 -2.138049862394944,30.560614817177566 -2.138961637677113,30.563576331163937 -2.140722348741999,30.565652 -2.1447525,30.5651182 -2.147993,30.567102441203296 -2.147626886895563,30.56901356872724 -2.144972202294114,30.571948169646046 -2.143050524586593,30.575454666237736 -2.144829387029101,30.577187784440312 -2.147514834050542,30.5778559 -2.1505012,30.580882599384854 -2.152104232764921,30.579532864215007 -2.155852625367886,30.5779264010243 -2.159100500166705,30.577151409310382 -2.160604871297892,30.575815546357845 -2.163744019093543,30.574309761676023 -2.16736012183679,30.5730723 -2.1689302,30.572396396788765 -2.171583263227166,30.572462418381004 -2.17622026045035,30.57087826724366 -2.179433743724483,30.5693856 -2.1812582,30.567920896070895 -2.183936214988887,30.5658974 -2.1870475,30.564783858684464 -2.188685490808509,30.562887836587006 -2.191499823233574,30.562186083506777 -2.193012621064784,30.56208617129565 -2.195533383210332,30.56223161386636 -2.196308375977004,30.56270612097488 -2.199934025955329,30.562728062827258 -2.203581222616301,30.5616018 -2.2048591,30.56173911107958 -2.207881046133113,30.561071052186442 -2.212306177996576,30.559774339766093 -2.215905933983949,30.55840128585107 -2.219326467650216,30.557817098749563 -2.220735040966173,30.55707640328244 -2.224140159879143,30.556542532870733 -2.228074895501806,30.55600828393192 -2.232001107178241,30.555493420906995 -2.235923392356591,30.554959439917077 -2.239848467717724,30.554136627235373 -2.243459477965722,30.55387844679139 -2.244462426795534,30.552837134807522 -2.2482377493026,30.551790507923645 -2.251950939272946,30.55080762452571 -2.255675048461586,30.548482828334983 -2.264116591655677,30.5474685697747 -2.26787053545389,30.548349536032646 -2.271880679603183,30.549369651385987 -2.275784919869064,30.55238670849633 -2.277229346975437,30.556216971912676 -2.27495165090675,30.5577904 -2.2760173,30.560051740424186 -2.27949304216208,30.560066 -2.2824922,30.564039440844187 -2.283986071474916,30.56785094105577 -2.285730863561358,30.571791172719003 -2.284739834356161,30.576349028539667 -2.285021821860547,30.577664910110528 -2.28326609960181,30.58036770241174 -2.280731318804585,30.58353114111145 -2.279101536060611,30.588415612019023 -2.277244901478239,30.591760930962916 -2.277124874334672,30.595646090570575 -2.277915385491052,30.600346218409396 -2.276914648189454,30.603859972961203 -2.275593204725526,30.607143 -2.2743556,30.608827914334295 -2.273416059521859,30.61199627992042 -2.27249704396614,30.615937589160804 -2.272733358014186,30.620190763230468 -2.27232266034466,30.622991064992902 -2.270531719423754,30.624793188660792 -2.268641516878661,30.627401629946217 -2.266722017373511,30.62892334895526 -2.265996526797673,30.631681931034873 -2.263779935656413,30.635960372558397 -2.261508449849443,30.63954037205655 -2.26169997905256,30.6405902 -2.2620727,30.64423079102497 -2.263263023864251,30.64785857411014 -2.26444962412778,30.651555224143994 -2.265518216182247,30.65103854717801 -2.269220517733077,30.67282792467541 -2.271399955600008)"
23001003248,23,1,962.659,21.2534,983.912,45.2944,1,"LINESTRING(29.29454110921872 -1.697244192280557,29.30961941186473 -1.703328498292384)"
23001001216,23,1,992.126,0,992.126,100,1,"LINESTRING(29.8794839 -1.6560468,29.881337494382215 -1.659649061107048,29.88377862687072 -1.660515854683306,29.8856483 -1.6623534,29.888190960459955 -1.663840091910047,29.89231789899567 -1.66777790855656,29.894188525293018 -1.670928081737602,29.894734374020647 -1.672400779712875,29.89552375860036 -1.676152983904782,29.896563319183926 -1.67974360469014,29.89807868080125 -1.683017529825751,29.898809076677523 -1.684562879420181,29.900827849709525 -1.687885223301711,29.902445318412443 -1.692386438654157,29.9037103409644 -1.696227461926479,29.90525978408236 -1.697985799065224,29.907679716158253 -1.70012009473094,29.90915002796298 -1.703250504365339,29.91150107736976 -1.7056264517513,29.913137957592564 -1.706572631772006,29.91463290782244 -1.708779439705657,29.916172418436435 -1.711989148490003,29.917564715021133 -1.715008654115357,29.91872639917661 -1.716799732039495,29.919358640381617 -1.71982235961008)"
23001003184,23,1,1001.42,0,1001.42,100,1,"LINESTRING(28.953055189871627 -2.632248609899966,28.952737247533275 -2.639830003293218,28.95363022721049 -2.64366523923454,28.95599038386736 -2.644923654845742,28.960117890206 -2.645702396895436,28.962906 -2.6458147,28.964245251715894 -2.647670052660474,28.966431903524196 -2.649288750990792,28.96808896556078 -2.651738361002423,28.97131248950796 -2.656266289275095,28.972881727105836 -2.659329910095235,28.9754883 -2.6599965,28.976338280618965 -2.658482829747146,28.9784637 -2.6579484,28.9794981 -2.6605069,28.98011505254409 -2.663985847326641,28.9839156 -2.6657504,28.983487167838344 -2.668089438383654,28.9881462 -2.6685748,28.991903830848663 -2.669531648135083,28.9932938 -2.6704732,28.9945006 -2.6708776,28.996647082435068 -2.668868765637627,29.00003992868814 -2.667089034374318,29.001783893209005 -2.668377618196923,29.00381918373876 -2.672014901340114,29.00354396046546 -2.676204043651527,29.003284671668794 -2.679850631881512,29.0023458 -2.6837367)"
23001003235,23,1,802.844,210.92,1013.76,3.80639,1,"LINESTRING(29.299536079400816 -1.745338066928578,29.300313503614078 -1.747994929341254)"
23001000250,23,1,802.844,210.92,1013.76,3.80639,1,"LINESTRING(29.30961941186473 -1.703328498292384,29.3114907746888 -1.714042947694523,29.308031873456326 -1.716444517062082,29.307898389294873 -1.72016984780623,29.3067129 -1.7233089,29.304043345085773 -1.724374712190078,29.30405405082222 -1.727987073304645,29.30319049692503 -1.732226762207238,29.303918691292594 -1.736042582175207,29.30213474647863 -1.738108045507966,29.29944547020122 -1.739154077154104,29.299536079400816 -1.745338066928578)"
23001001571,23,1,1020.08,0,1020.08,100,1,"LINESTRING(30.130478019555714 -1.780399312555807,30.1346116 -1.7781947,30.13597578690984 -1.776791162721036,30.138795465487426 -1.778090672959729,30.140362245049516 -1.778993513754781,30.144033210124984 -1.779725621110229,30.1455322 -1.7833897,30.1458205 -1.7842067,30.146361 -1.7878594,30.145964 -1.7888044,30.146336958727225 -1.791118101813642,30.147930671086815 -1.792291358822788,30.15241097835541 -1.790715377471896,30.155124389015974 -1.79020264743338,30.15665327410378 -1.78962305485634,30.15999968755019 -1.787998287534702,30.163132247274696 -1.789065798392356,30.1643693 -1.7897133,30.167810213225643 -1.792499107760171,30.1692536 -1.7947051,30.1720244 -1.7950777,30.17478622273124 -1.796627379305955,30.17651736764508 -1.799734943744854,30.180327277878447 -1.802842143938141,30.183782559158896 -1.80435486174559,30.1849312 -1.8071672,30.186807257016582 -1.808788634539752,30.188450744266245 -1.811240910775525,30.19121672078932 -1.812582866619459,30.19289027064503 -1.815858245888063,30.1950753 -1.8178424,30.196442959162006 -1.81925831419591,30.198677466608896 -1.820740318146958,30.2008206 -1.8234052,30.202556 -1.8252469,30.20424992207707 -1.827929407974723,30.2051094 -1.8308123,30.20783909502649 -1.831649537559753,30.212 -1.8333162,30.213764506297753 -1.834394191677264,30.216044991885923 -1.835960655167859,30.217324931863974 -1.838669646974552,30.21996579374369 -1.840398247499944,30.223886299758753 -1.840571696271157,30.227688464848217 -1.841409970686957,30.228758343052952 -1.842016740117461,30.23199368096524 -1.842909227042356,30.23613502393483 -1.843332771335037,30.23986821842147 -1.843402332814291,30.243860183012988 -1.842740273669077,30.24558874822497 -1.841619520249394,30.2484754 -1.8409231,30.2519515 -1.8410008,30.255255778068655 -1.839782258783985,30.255916757360787 -1.835987686602279,30.256902841748047 -1.832100537503292,30.256908212839182 -1.827345317585308,30.2561867 -1.8246906,30.259633074451685 -1.82618288115387,30.260584333484257 -1.825806481822526,30.2637157464918 -1.825434644176697,30.265090527961945 -1.826458161235325,30.26766981643144 -1.828503677153086,30.2698258 -1.8299478,30.27121525291203 -1.829876364239963,30.272856778458685 -1.82820099664238,30.271908805201925 -1.824010852666921,30.2731302 -1.8197244,30.2739134 -1.8210902,30.274490493405928 -1.824100464213099,30.28003559565584 -1.824034961277824,30.2834326 -1.8228274,30.2848776 -1.8217866,30.288311790181297 -1.820260918281455,30.291899944519386 -1.820722516018663,30.296221755849093 -1.823764811940205,30.2980989 -1.8255271,30.300006303614776 -1.827992116455206,30.30262832775194 -1.829873316045453,30.304074082102215 -1.831972925568669,30.305390813025195 -1.835051875106774,30.308247359206693 -1.839840975279615,30.310907607779168 -1.842159479327037,30.312485617167408 -1.843537465718403,30.3138462 -1.8444913,30.316069464018312 -1.847877117453984,30.3182538767467 -1.851169181174314,30.319053178015675 -1.852679592421841,30.3206456 -1.8552869,30.322669041051803 -1.854882934675258,30.324345211716597 -1.852186291691778,30.3256921 -1.8494305,30.3266752 -1.8493382,30.326447961863902 -1.851508314318489,30.3281772 -1.8545805,30.331964123629017 -1.854575497034528,30.3330803 -1.8523755,30.3348975 -1.8501706,30.3364049 -1.8483557,30.339209215188642 -1.846284122480729,30.3400782 -1.8456655,30.34412051878554 -1.84516932413373,30.348028746225427 -1.844020515468565,30.349760130051113 -1.841268733935764,30.35063060084113 -1.839824778680604,30.352695890201122 -1.836267011548376,30.353919295751933 -1.834543828743304,30.355731990012817 -1.831850457604522,30.357763860821752 -1.828606455643845,30.358767731411124 -1.827133924435176,30.363042 -1.8269393,30.364829897555705 -1.825629621788971,30.368058619397164 -1.824265122581035,30.371887843930864 -1.823876066993294,30.37348377860137 -1.822214218993085,30.375916866376148 -1.821265951090676,30.378042422449454 -1.82334424606995,30.378393557134565 -1.82448315441987,30.379499612954618 -1.828104692711767,30.384 -1.830551,30.386854296885197 -1.829798443315204,30.388514562563294 -1.828838939251092,30.39087337637155 -1.826897518306445,30.392864774674415 -1.824899381042002,30.3948741 -1.8231222,30.395274553393843 -1.820103685440308,30.394380067316348 -1.816431206681576,30.394400464372424 -1.811795863112964,30.3957716 -1.8066377,30.397236979048433 -1.805565915629471,30.3999741781451 -1.803929872795493,30.403739556751145 -1.802857392868899,30.408655284173356 -1.796530757722352)"
23001002633,23,1,1028.13,0,1028.13,100,1,"LINESTRING(29.3934247 -2.004514,29.3950823 -2.0030464,29.395661720776822 -2.000103583993597,29.3973292 -1.9977116,29.3994007 -1.9969897,29.4003341 -1.9902507,29.4025977 -1.9912035,29.4023525 -1.989493,29.39971311915607 -1.988075876622717,29.3989111 -1.9839848,29.3970966 -1.9836805,29.396007746738213 -1.979991555970304,29.39219877184957 -1.977907322536976,29.3920836 -1.976723,29.395132614044506 -1.975183705573351,29.39484719870292 -1.97264898841679,29.3923371 -1.9709248,29.391115810939304 -1.969961720795961,29.3949535 -1.9672966,29.3945163 -1.9640758,29.396037047948987 -1.960033983659682,29.3968713 -1.9574198,29.3990225 -1.9574359,29.40393910887365 -1.959659172068786,29.403175018825163 -1.955813261434377,29.40551363441975 -1.954064108038659,29.40820063951396 -1.952161760287068,29.411814692824276 -1.952253382499438,29.41684663760312 -1.953064980984968,29.41921177106246 -1.953240146861733,29.42046260924377 -1.9546697584816,29.4234789 -1.9564508,29.424043453171784 -1.952011536045098,29.4258271 -1.9492304,29.428821354940382 -1.947549660781294,29.4286421 -1.946153,29.431951334705595 -1.943870891700282,29.4330865 -1.9405129,29.436535245848262 -1.939502415373473,29.440623713359823 -1.939798100007484,29.44316952337076 -1.939932294186343,29.44731002378999 -1.938156127145374,29.4485132 -1.9361809)"
23001002780,23,1,1028.13,0,1028.13,100,1,"LINESTRING(29.4485132 -1.9361809,29.4469535 -1.93199999999999,29.44756260421347 -1.927904330292223,29.4490188 -1.9257155,29.452134951940554 -1.924109699569868,29.4555755 -1.9228244,29.4562474 -1.9199018,29.457253821904928 -1.914856162472711,29.456797291042164 -1.912355672265378,29.456311607333863 -1.907973298206823,29.45515734351239 -1.904614724814734,29.4552308 -1.8988802,29.456084288844945 -1.896081145066764,29.4564895 -1.892098)"
23001003044,23,1,1060.45,0,1060.45,100,1,"LINESTRING(29.927732447680814 -1.7202064934142,29.9289492 -1.7233182,29.931633208906305 -1.724890903445671,29.93537173599921 -1.728213279856569,29.937279713843893 -1.730426217197687,29.939470299467832 -1.732576199324835,29.940853536008884 -1.735610443374687,29.94334868635687 -1.740439504907522,29.9447983 -1.7437969,29.948092114868366 -1.747562110663048,29.950580477878614 -1.7494940166619,29.952059390883964 -1.751849126825352,29.954300459234364 -1.754022165453383,29.95565285717407 -1.756264440719881,29.956592 -1.7586119,29.96003873297155 -1.759950415872699,29.9616185 -1.7629952,29.965273730229264 -1.764615928933779,29.967340796919306 -1.762932479494925,29.9693969 -1.7617781,29.972260640623038 -1.760358155448998,29.9723446 -1.7556548)"
23001002903,23,1,1060.46,0,1060.46,100,1,"LINESTRING(29.9723446 -1.7556548,29.9741028 -1.7567017,29.980212192166796 -1.760328919854947,29.981865004135166 -1.75705999670055,29.983214343849028 -1.757126487341996,29.985256985488192 -1.758558220816194,29.987847224298463 -1.760245426772136,29.992026715401888 -1.760008877563878,29.991551092166493 -1.764086622940165,29.99721577912426 -1.763525453954715)"
23001002350,23,1,1071.93,0,1071.93,100,1,"LINESTRING(29.919358640381617 -1.71982235961008,29.924 -1.72,29.927732447680814 -1.7202064934142)"
23001003273,23,1,1079.86,0,1079.86,100,1,"LINESTRING(29.412481647107597 -2.05340736425032,29.41315903003624 -2.044057996337378)"
23001000363,23,1,1079.86,0,1079.86,100,1,"LINESTRING(29.41315903003624 -2.044057996337378,29.412265196307345 -2.042871043855029,29.4053672 -2.0423418,29.40427152000827 -2.040127140321323,29.401181815579953 -2.037947189816934,29.399554584019246 -2.036737625786305,29.3975432 -2.0353108,29.398923709835184 -2.031412128985964,29.3969652 -2.0318864,29.3952432 -2.0278844,29.39295271821707 -2.027037929947648,29.389952280109988 -2.024850080473282,29.387972091090205 -2.024023338266145,29.388813746203795 -2.02110265018148,29.390968856608694 -2.019449722342674,29.392086664177068 -2.015988389615936,29.3926074 -2.012307,29.3930009 -2.0080524,29.3934247 -2.004514)"
23001003252,23,1,1081.25,1.56609,1082.82,690.412,1,"LINESTRING(30.408655284173356 -1.796530757722352,30.40787560533434 -1.793871640721902)"
23001003180,23,1,620.743,462.292,1083.04,1.34275,1,"LINESTRING(30.388203358331744 -1.609149776585632,30.392232881996406 -1.611521716854231,30.393035722391694 -1.616546820539757,30.3874650037148 -1.628081879398846,30.38777945242493 -1.632012199915181,30.388021174562393 -1.635998976280756,30.388987561236814 -1.63921530009032,30.38776908164588 -1.64353477573645)"
23001001333,23,1,1117.52,0,1117.52,100,1,"LINESTRING(30.002810077624957 -1.96175621457868,30.004121577453986 -1.967949653340167,30.00798636396728 -1.969243606183852,30.0104977 -1.9699142,30.01059457851362 -1.971474167473496,30.00838368204216 -1.97291279195516,30.007442 -1.9757774,30.008137439488603 -1.98005001945989,30.006737653455065 -1.984628370322945,30.00868427728926 -1.987403735549086,30.00843186118985 -1.992242113699964,30.0073796 -1.995199,30.01165013389759 -1.997859992580373,30.011229205821802 -1.999775204251242,30.01275601086092 -2.003195360255016,30.015935408290392 -2.004106274892865,30.018953086206892 -2.00441876551723,30.020410922437573 -2.008241964481015,30.0209637 -2.0114312,30.021166434711297 -2.015019317274063,30.02373739617859 -2.016271272998448,30.028267053950692 -2.017855951388722)"
23001001550,23,1,1127.31,0,1127.31,100,1,"LINESTRING(30.1259708 -1.8046083,30.127343808449716 -1.803234825587349,30.12872800319722 -1.800154300048731,30.128775585342396 -1.795748731321707,30.128085000403992 -1.792008973813143,30.128559910240295 -1.787989232495384,30.12967156549674 -1.784460011795803,30.130031313756714 -1.78322501973784,30.130478019555714 -1.780399312555807)"
23001002806,23,1,1178.06,0,1178.06,100,1,"LINESTRING(29.01160637419627 -2.591930529999752,29.0145935 -2.5898552,29.016397791651098 -2.588589059296972,29.01897629735503 -2.586856949427627,29.02035493503229 -2.584671963108066,29.02094562665084 -2.580277860435853,29.0215152 -2.5769168,29.0239742 -2.5758498,29.027334192123448 -2.572085781388074,29.0275936 -2.5694562,29.027653314893058 -2.564320553063689,29.0312349 -2.5651592,29.035748939493132 -2.563875893530148,29.03573325594647 -2.560011768120007,29.03592922800068 -2.555983472407353,29.0365846 -2.5525008,29.0379864 -2.5508428,29.038303101711353 -2.548502304921736,29.0379985 -2.5477842,29.03736397759922 -2.544125946851014,29.0384531 -2.5432182,29.03935106077023 -2.540216690751099,29.041916724468045 -2.536612397444171,29.0424228 -2.5356485,29.0435211 -2.532244,29.0439944 -2.5275887,29.0459687 -2.5266169,29.047000049071936 -2.524074612795892,29.047230221087094 -2.520604222950663,29.044395146835 -2.519316459708813,29.042539122224568 -2.517056246161339,29.0401918 -2.5159768,29.03599609283223 -2.515937813955932,29.031456226782247 -2.51712423474899,29.028618302065713 -2.516085472460388,29.028156645717917 -2.512191722513296,29.0307651848787 -2.510125756176523,29.03190457187014 -2.507941917797727,29.0348187 -2.5067394,29.0358058 -2.5039392,29.036573974116653 -2.499753962545614,29.035419888675147 -2.496170820853388,29.03509092485774 -2.492132010100418,29.033916623636983 -2.488135002305252,29.034064847468084 -2.484333068489092,29.034237407003506 -2.483558837815444,29.03415577802864 -2.48077548556391,29.03306228661937 -2.479223847582257,29.032609387422003 -2.476204283283514,29.032220496823843 -2.471570131795931,29.0331651 -2.4697826,29.03442221998176 -2.467941832994701,29.0353431 -2.4626894,29.036713191021345 -2.460180958915871,29.0372394 -2.4575765,29.04001061254673 -2.45599275719771,29.03959178420729 -2.45220302646774,29.039750563346534 -2.448464255316779)"
23001001762,23,1,1093.33,94.594,1187.92,11.5581,1,"LINESTRING(30.38776908164588 -1.64353477573645,30.38860079877038 -1.647643610068541,30.3916222 -1.6498374,30.392768973852387 -1.650262637294984,30.396113835204993 -1.651735092094064,30.399437325676097 -1.653242546211337,30.40106863600323 -1.654031027091729,30.403649344273372 -1.656286300826048,30.405489761062007 -1.659022352213856,30.40518999211546 -1.663052838363432)"
23001003264,23,1,637.222,570.391,1207.61,1.11717,1,"LINESTRING(30.07964437652756 -1.929613634727771,30.07573298464454 -1.922409738051955,30.07562423889278 -1.921361635505894)"
23001001352,23,1,1211.75,0,1211.75,100,1,"LINESTRING(30.028267053950692 -2.017855951388722,30.028968415633337 -2.020827361214276,30.027860152301795 -2.024147712343808,30.024135104177976 -2.024119056168715,30.02375560579912 -2.02768488078921,30.02513659509824 -2.03084949409065,30.027593484572343 -2.032379618794982,30.0295749 -2.0363897,30.030789301657748 -2.037349884465541,30.03214072910734 -2.03944972615508,30.03598035843655 -2.039354581896271,30.03928236455953 -2.038879985739324,30.04103938639659 -2.037721980574077,30.04402693607848 -2.036072787566916,30.047402332474594 -2.034120576700964,30.048042789489187 -2.034019029971579,30.05214690808188 -2.032438194981688,30.0582263 -2.0307552,30.05987820616677 -2.031027668016481,30.06410316266509 -2.031142304354504,30.0666739 -2.032649,30.06794940095296 -2.036022570362323,30.06938442465491 -2.038051311302059,30.07196553549626 -2.040073682732121,30.0739172 -2.0438281,30.074060803329683 -2.04450867337631,30.075077650688574 -2.048241917369445,30.076493452318818 -2.05400044310993,30.080083359244366 -2.052176429364224,30.084 -2.0518401,30.088081266362682 -2.052044194787185)"
23001002674,23,1,1178.06,40.8614,1218.92,28.8306,1,"LINESTRING(29.00933086369819 -2.633840746919546,29.0136748 -2.6370006,29.015059735758964 -2.635515418154596,29.0161104769036 -2.632030564689342,29.017530404112993 -2.62840591101114,29.018712002094027 -2.626145164305908,29.019817043350102 -2.623941873581417,29.018841659351935 -2.620502604677205,29.018251544801476 -2.619112306354701,29.0174487 -2.61600000000001,29.0167004 -2.6109467,29.01586108180582 -2.608045633266565,29.01353661935301 -2.606376367810806,29.012236414068585 -2.603947613503145,29.011584062007877 -2.600176709852474,29.012986017281385 -2.595695106955769,29.01160637419627 -2.591930529999752)"
23001001420,23,1,1283.98,7.10606,1291.09,180.688,1,"LINESTRING(30.088081266362682 -2.052044194787185,30.087392264351067 -2.055990889026927,30.08694594230272 -2.059699295925255,30.087158856848593 -2.064245003746333,30.08874097203967 -2.067324677753629,30.090052702877742 -2.068663726624778,30.09197969039629 -2.072026239639283,30.094043851752165 -2.07422290095809,30.0961232 -2.0754631,30.0987504 -2.0765366,30.0982301 -2.0785764,30.096649506987706 -2.080512902592189,30.0950906 -2.0821642,30.091653307692308 -2.081733461538462,30.089477447814794 -2.08177538618631,30.08878347089079 -2.084093607572789,30.088370096127235 -2.088035736107781,30.08727625773495 -2.091683742875786,30.08426553614578 -2.096247666755706,30.08255219743537 -2.097899686812056,30.079860391914476 -2.099880613302705,30.077201344184243 -2.102197163581244,30.075357437248478 -2.103342997636103,30.073895114478432 -2.105225397374901,30.07220300752557 -2.108104752175186,30.07063686073276 -2.111320643733876,30.069864994903604 -2.112868150506013,30.068737805270636 -2.116209931144611,30.067819135510007 -2.119956004158989,30.06739066241932 -2.124064633720607,30.068753307315195 -2.127412537480933,30.070503590647473 -2.129382041327844,30.07193754072915 -2.13200115803673,30.07195866732455 -2.136008765568178,30.0732923 -2.1380342,30.076158553911846 -2.138705704345779,30.0801079328569 -2.139233738041468,30.083983538841505 -2.140052499373395,30.075918064901543 -2.135336679137916,30.08906095282638 -2.139958500533257)"
23001003239,23,1,1283.98,10.5427,1294.52,121.789,1,"LINESTRING(30.08906095282638 -2.139958500533257,30.08952188404377 -2.14170979608958)"
23001000064,23,1,846.442,477.717,1324.16,1.77185,1,"LINESTRING(29.0023458 -2.6837367,29.0061476025957 -2.683257811740964,29.00712528058021 -2.679754184688608,29.00805326448402 -2.676006965926243,29.009236314052796 -2.672593836722076,29.01042226652002 -2.671058381875342,29.01145783301249 -2.667909609411409,29.010595751513506 -2.66442415823792,29.011135032958897 -2.659783009998334,29.011569631242214 -2.655954921934417,29.011956077094002 -2.651998066942951,29.012375269884338 -2.648051320215373,29.012815082581476 -2.644085686353059,29.009420030592395 -2.640039407767948,29.00933086369819 -2.633840746919546)"
23001000023,23,1,1382.85,0,1382.85,100,1,"LINESTRING(28.912294033385102 -2.476438838993434,28.92017460814474 -2.487990498735451,28.924315370149042 -2.487839372282519,28.926968 -2.4870829,28.9277568 -2.4852007,28.9323724 -2.4870634,28.9346775 -2.4874583,28.9360554 -2.4843087,28.938408595483438 -2.485631343239962,28.940220951128286 -2.487526843004923,28.943221957025692 -2.487662477547803,28.948040383464676 -2.487668408437122,28.95159927843798 -2.486974327980039)"
23001002796,23,1,1438.66,0,1438.66,100,1,"LINESTRING(29.3451215 -2.2600579,29.346886547241322 -2.261136029680968,29.3486305 -2.2623005,29.3516691576141 -2.264296713204478,29.354473 -2.2656399,29.356209 -2.2676299,29.3607286 -2.2671006,29.3622809 -2.2684513,29.36430942022658 -2.271774786277929,29.364335762742673 -2.275940767661326,29.366149 -2.2788294,29.368063068927835 -2.279960032812521,29.3685231 -2.2843771,29.3680751 -2.2884314,29.3731606 -2.2888817,29.37603512447062 -2.288074924601294,29.3774961 -2.2854287,29.380566937543996 -2.284750910654284,29.383996525482917 -2.284293730328733,29.3824773 -2.28761,29.382201695805 -2.293064104460733,29.383729808397675 -2.296041197097505,29.383098293171045 -2.300640615597899,29.38353044 -2.304156520000002,29.38291939681327 -2.307934405831741,29.38400122483945 -2.311947649454649,29.388636793812566 -2.311445866922726,29.3919227 -2.3136801,29.39570583855846 -2.31266637887963,29.40001223339669 -2.311901904164856,29.4046859 -2.3105298,29.40801191481 -2.31203974567217,29.4098956 -2.3130749,29.41225286242934 -2.315220277941751,29.415045026437205 -2.315560284561013,29.4171837 -2.3138222,29.41812930995078 -2.313999210739659,29.4189302 -2.3163635,29.42002586824109 -2.319253725648644,29.41802732999902 -2.323606726666944,29.417575971047395 -2.324644290114359,29.4175377 -2.3263056,29.4194542 -2.3278239,29.42098441129973 -2.331256669018562,29.4239643 -2.3328529,29.4279409 -2.3327113,29.4297069 -2.3356937,29.4302005 -2.3366866,29.431372307889383 -2.339871160737269,29.4339099 -2.3428465,29.435596402380426 -2.343234778913278,29.4365358 -2.3408365,29.4386293 -2.3395743,29.44124228961678 -2.33624272891785,29.444119396721316 -2.335947763934435,29.4450961 -2.3381619,29.447477995263203 -2.340256719252604,29.447597001886837 -2.343451302568988,29.445155853006625 -2.346014741847326,29.44465947312127 -2.347647371831766,29.44738184103582 -2.349375651241803,29.4491367 -2.3518262,29.4501051 -2.3529714,29.4501006 -2.3546752,29.4484113 -2.355993,29.4484797 -2.3599004,29.448178184049233 -2.364190559533037,29.4502694 -2.3655778,29.450811761870714 -2.368260677687103,29.4497028 -2.3716612,29.449256711003827 -2.372548736203655,29.449147958581637 -2.375598274410757,29.4490591 -2.3801632,29.449158912437795 -2.383591669740459,29.450169706345942 -2.385026550062872,29.451167999718454 -2.388028467029043,29.452109663755458 -2.392014621834061,29.452398763278346 -2.395886917876281,29.453952646790217 -2.399515850590378,29.4538656 -2.4035156,29.4548962 -2.4041253,29.4535692 -2.4084438,29.4532514 -2.4125159)"
23001000006,23,1,1455.54,20.7407,1476.28,70.1781,1,"LINESTRING(28.87987280601596 -2.532945609573662,28.882044 -2.5300725,28.884128566781207 -2.528170897826661,28.8852748 -2.5248283,28.8876493 -2.5234007,28.890197676777845 -2.522239177641534,28.891173483378353 -2.519868556516931,28.892458286876604 -2.516292387027265,28.8937791 -2.5126979,28.89468079720314 -2.511098566574908,28.896618660458028 -2.508258747927426,28.897300262195383 -2.50424805877929,28.898263594483666 -2.500798742141371,28.89870650023074 -2.499543569847419,28.899766208507696 -2.495986477355854,28.898458667406942 -2.493871281466172,28.89635405410445 -2.491272967616412,28.894145808333388 -2.488420798910713,28.895833801819347 -2.483841194272188,28.8977421 -2.4812241,28.89959672150264 -2.479809747438296,28.89997760800042 -2.476927500193149,28.904175551036076 -2.477215222220594,28.912294033385102 -2.476438838993434)"
